invoice_no,isolation_score,lof_score,zscore_score,ensemble_score,final_risk_score,risk_level,explanation
INV006927,0.0576211347236132,0.0024157147014508,0.2654638267440015,0.1085002253896885,0.1085002253896885,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006928,0.1335944887019783,0.0017750384384498,0.3283828063178783,0.1545841111527688,0.1545841111527688,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006929,0.1849595300965305,0.009278529094128,0.3051263353712468,0.1664547981873017,0.1664547981873017,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006930,0.0946263210140012,0.0045549426440179,0.2654638267440015,0.1215483634673402,0.1215483634673402,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006931,0.1987937552352784,0.0022626381436398,0.8513167946199491,0.3507910626662891,0.3507910626662891,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV006932,0.0234786935095984,0.0022718990868495,0.2369019731346258,0.0875508552436912,0.0875508552436912,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006933,0.2531603285999067,0.0047926601917224,0.4746488572820654,0.2442006153578981,0.2442006153578981,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006934,0.0575027314167262,0.0023179607670437,0.2680116612802127,0.1092774511546608,0.1092774511546608,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006935,0.350960979986134,0.006486191360488,0.3032671258913458,0.2202380990793226,0.2202380990793226,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006936,0.1118499995935326,0.0049529602742908,0.3032671258913458,0.140023361919723,0.140023361919723,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006937,0.1107232260436824,0.0021400799990055,0.142684693215948,0.0851826664195453,0.0851826664195453,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006938,0.3127170581983957,0.0043965620713085,1.0,0.4390378734232347,0.4390378734232347,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate; Anomalous feature detected: supplier_buyer_frequency
INV006939,0.1641962767378458,0.0014951083743063,0.3356997890964434,0.1671303914028651,0.1671303914028651,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006940,0.1478354510601306,0.0171041969633737,1.0,0.3883132160078348,0.3883132160078348,Medium,Z-score analysis detected extreme feature values; Unusual supplier activity detected (high z-score)
INV006941,0.0472881311118267,0.0020794697212128,0.2680116612802127,0.105793087371084,0.105793087371084,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006942,0.0983735574453167,0.0157003306464453,0.3032671258913458,0.1391136713277026,0.1391136713277026,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006943,0.0540728676248363,0.0039203521786703,0.1536732023588061,0.0705554740541042,0.0705554740541042,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006944,0.1120508754285184,0.0056350310968973,0.3032671258913458,0.1403176774722538,0.1403176774722538,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006945,0.3225976174651052,0.0044387985402264,0.8513167946199491,0.3927844035417602,0.3927844035417602,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV006946,0.1148646984012228,0.0069634110429799,0.3032671258913458,0.1416984117785161,0.1416984117785161,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006947,0.1642417456289907,0.0038435000307818,0.3491826865727116,0.1724226440774947,0.1724226440774947,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006948,0.1018931576678978,0.0033584525054294,0.2753286440587778,0.126860084744035,0.126860084744035,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006949,0.0460180974790264,0.0015613803623863,0.3032671258913458,0.1169488679109195,0.1169488679109195,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006950,0.0757066120052246,0.0029227104466943,0.2654638267440015,0.1146977163986401,0.1146977163986401,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006951,0.0998726948648953,0.0056854587938464,0.3647634273130551,0.1567738603239322,0.1567738603239322,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006952,0.1131406188121226,0.0051346479183786,0.3032671258913458,0.140514130873949,0.140514130873949,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006953,0.0183425880404814,0.0029613258603648,0.1472693712048815,0.0561910950352425,0.0561910950352425,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006954,0.0910777380516807,0.0038974197560178,0.2543970133219407,0.1164573903765464,0.1164573903765464,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006955,0.0478784581782901,0.0043591435104414,0.2680116612802127,0.1067497543229814,0.1067497543229814,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006956,0.078107103469298,0.0022984671683537,0.3283828063178783,0.13626279231851,0.13626279231851,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006957,0.1962016067223779,0.0035937276515163,0.2654638267440015,0.1550863870392985,0.1550863870392985,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006958,0.0585343751933019,0.0126367441432924,0.2753286440587778,0.1154999211317907,0.1154999211317907,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006959,0.0472648717145238,0.0059913929237874,0.2654638267440015,0.1062400304607708,0.1062400304607708,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006960,0.2255224826699328,0.0110584766104843,0.3283828063178783,0.1883212551994318,0.1883212551994318,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006961,0.0564885590629553,0.0035545075270958,0.3032671258913458,0.1211033974937989,0.1211033974937989,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006962,0.8383071653870258,0.0707925058315765,1.0,0.6363665570728675,0.6363665570728675,Medium,Isolation Forest detected an anomalous pattern (requires review); Local Outlier Factor detected a local anomaly (requires review); Z-score analysis detected extreme feature values; Unusual quantity detected (high z-score); Unusual taxable value detected (high z-score); Anomalous feature detected: igst; Anomalous feature detected: total_tax; Anomalous feature detected: total_amount; Anomalous feature detected: calculated_gross_value
INV006963,0.0574853349324906,0.0041027649049144,0.3051263353712468,0.1222381450695506,0.1222381450695506,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006964,0.1310696861213797,0.0049137811730987,0.3032671258913458,0.1464168643952747,0.1464168643952747,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006965,0.1526638638020084,0.0039495744724735,0.8513167946199491,0.3359767442981436,0.3359767442981436,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV006966,0.0875049555775918,0.0027806822124812,0.2654638267440015,0.1185831548446915,0.1185831548446915,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006967,0.0876007822852131,0.0018543203688207,0.2753286440587778,0.1215945822376038,0.1215945822376038,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006968,0.095399113591873,0.0033239292569383,0.2654638267440015,0.1213956231976042,0.1213956231976042,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006969,0.1658721553282237,0.0054299702010861,0.3356997890964434,0.1690006382085843,0.1690006382085843,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006970,0.0470139556758041,0.0043788685887849,0.2654638267440015,0.1056188836695301,0.1056188836695301,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006971,0.1462463397729178,0.0019308596189971,0.2680116612802127,0.1387296202240425,0.1387296202240425,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006972,0.0204855778362796,0.0030215146517472,0.2076405162425471,0.0770492029101913,0.0770492029101913,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006973,0.0304799832329294,0.0017220431983592,0.2369019731346258,0.0897013331886381,0.0897013331886381,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006974,0.0317339698576358,0.0027543275566133,0.3356997890964434,0.1233960288368975,0.1233960288368975,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006975,0.0941905820850167,0.0019441379251361,0.3051263355685487,0.1337536851929005,0.1337536851929005,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006976,0.1043750160609832,0.002062868408693,0.3032671258913458,0.1365683367870073,0.1365683367870073,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006977,0.1866801546828874,0.0021650017243951,0.2781127085608856,0.155652621656056,0.155652621656056,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006978,0.1213204102619557,0.004381083609379,0.3356997890964434,0.153800427655926,0.153800427655926,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006979,0.782949747272506,0.0078903128151542,1.0,0.5969466866958867,0.5969466866958867,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV006980,0.1094046468120788,0.0058533836870056,0.3283828063178783,0.1478802789389875,0.1478802789389875,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006981,0.0125054453881693,0.0033510259874899,0.3283828063178783,0.1147464258978458,0.1147464258978458,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006982,0.4231188842881039,0.0026479117186019,0.4131269104649988,0.2796312354905682,0.2796312354905682,Low,Isolation Forest detected an anomalous pattern (requires review)
INV006983,0.2562160285209035,0.0028620145221418,0.3032671258913458,0.187448389644797,0.187448389644797,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006984,0.1110592222943141,0.0014070069004443,0.3032671258913458,0.1385777850287014,0.1385777850287014,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006985,0.0899948561745776,0.002590724977319,0.3283828063178783,0.1403227958232583,0.1403227958232583,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006986,0.0929530348029325,0.0028123346025676,0.3356997890964434,0.1438217195006478,0.1438217195006478,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006987,0.1145270282276147,0.0038204249074883,0.3647634273130551,0.161036960149386,0.161036960149386,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006988,0.0605926771845007,0.0053612424446547,0.3032671258913458,0.123073681840167,0.123073681840167,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006989,0.2675203957238746,0.0064107623920685,0.8513167946199491,0.3750826509119641,0.3750826509119641,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV006990,0.0961391305459119,0.0107407504483829,0.3032671258913458,0.1367156689618802,0.1367156689618802,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006991,0.0541877478512035,0.0056033985704005,0.3032671258913458,0.1210194241043166,0.1210194241043166,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006992,0.0502334600186037,0.0035637051627263,0.195810748841102,0.0832026380074773,0.0832026380074773,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006993,0.1615095355736051,0.0047801861294734,0.2753286440587778,0.1472061219206187,0.1472061219206187,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006994,0.0919023721652883,0.0061794967875546,0.3032671258913458,0.1337829982813962,0.1337829982813962,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006995,0.0445976555243335,0.004398438918167,0.3032671258913458,0.1174210734446154,0.1174210734446154,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006996,0.3629443496986527,0.0048881750161777,0.3032671258913458,0.223699883535392,0.223699883535392,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006997,0.059377302929378,0.0020844201303188,0.3032671258913458,0.1215762829836808,0.1215762829836808,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006998,0.0949883890389918,0.001836995787325,0.1472693712048815,0.0813649186770661,0.0813649186770661,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV006999,0.2566462637004211,0.009422700364184,1.0,0.4220229880215351,0.4220229880215351,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV007000,0.0887554585312226,0.0016724704773424,0.279061073276694,0.123163000761753,0.123163000761753,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007001,0.3718088524205332,0.015627725014994,1.0,0.4624788591451756,0.4624788591451756,Medium,Z-score analysis detected extreme feature values; GST calculation difference detected (high z-score); Anomalous feature detected: igst_difference
INV007002,0.0763796813749313,0.002353324932416,0.2753286440587778,0.1180205501220417,0.1180205501220417,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007003,0.3749429145348139,0.0019970243281613,0.5160033106043266,0.2976477498224339,0.2976477498224339,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007004,0.0509772141950943,0.0081936632326754,0.3051263354698977,0.1214324042992224,0.1214324042992224,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007005,0.4348223990066782,0.0007262102077449,1.0,0.4785162030714744,0.4785162030714744,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: daily_transaction_frequency
INV007006,0.2028286685225375,0.0055462992049319,1.0,0.4027916559091564,0.4027916559091564,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV007007,0.1143498037218128,0.0048508996976956,0.3051263355685487,0.1414423463293523,0.1414423463293523,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007008,0.1735248878561708,0.0037683609214547,0.2877379047918381,0.1550103845231545,0.1550103845231545,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007009,0.0652715795876237,0.0032785524981129,0.3356997890964434,0.1347499737273933,0.1347499737273933,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007010,0.1385653050826192,0.0035803952448415,0.3356997890964434,0.159281829807968,0.159281829807968,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007011,0.6228427376588674,0.0020322453449114,1.0,0.541624994334593,0.541624994334593,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Unusual supplier activity detected (high z-score); Anomalous feature detected: supplier_daily_frequency; Anomalous feature detected: daily_transaction_frequency
INV007012,0.1001708622735766,0.0060733757201769,0.3647634273130551,0.1570025551022695,0.1570025551022695,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007013,0.0506388573951287,0.0034306150833933,0.3283828063178783,0.1274840929321334,0.1274840929321334,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007014,0.0582142017968924,0.0093691860430565,0.2680116612802127,0.1118650163733872,0.1118650163733872,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007015,0.1048784186011566,0.001765073711333,0.3032671258913458,0.1366368727346118,0.1366368727346118,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007016,0.0249555180788892,0.0036357337615157,0.3032671258913458,0.1106194592439169,0.1106194592439169,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007017,0.4519956282620171,0.0355034215253681,1.0,0.4958330165957951,0.4958330165957951,Medium,Isolation Forest detected an anomalous pattern (requires review); Local Outlier Factor detected a local anomaly (requires review); Z-score analysis detected extreme feature values; CGST/SGST split inconsistency detected (high z-score)
INV007018,0.0750530184925648,0.003496172553172,0.3356997890964434,0.1380829933807267,0.1380829933807267,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007019,0.1141073524269031,0.0016827477355453,0.142684693215948,0.0861582644594654,0.0861582644594654,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007020,0.1033405414130925,0.0056434985736889,0.3356997890964434,0.1482279430277416,0.1482279430277416,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007021,0.2723895492998783,0.0085010423565,1.0,0.4269635305521261,0.4269635305521261,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV007022,0.0257359636113534,0.0018391701633074,0.3032671258913458,0.1102807532220022,0.1102807532220022,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007023,0.2199868687763835,0.0021945955515674,0.3647634273130551,0.1956482972136687,0.1956482972136687,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007024,0.0748999338544461,0.0026347539069605,0.3032671258913458,0.1269339378842508,0.1269339378842508,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007025,0.1589253095235859,0.0033217520893869,0.3647634273130551,0.1756701629753426,0.1756701629753426,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007026,0.0666867701307172,0.0036611179490843,0.3051263353712468,0.1251580744836827,0.1251580744836827,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007027,0.2298777891012818,0.0035617272110663,0.3356997890964434,0.1897131018029305,0.1897131018029305,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007028,0.0798627547247426,0.0056536365794357,0.3051263354698977,0.1302142422580253,0.1302142422580253,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007029,0.0808121786306043,0.0057492297854023,0.3032671258913458,0.1299428447691174,0.1299428447691174,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007030,0.0527902085702192,0.0047004044747822,0.3356997890964434,0.1310634673804816,0.1310634673804816,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007031,0.0627654241825318,0.0039587273074922,0.2003244193853887,0.0890161902918042,0.0890161902918042,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007032,0.0337121980343043,0.0029065960344123,0.142684693215948,0.0597678290948882,0.0597678290948882,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007033,0.1563878808158194,0.0037526479654299,0.3032671258913458,0.1544692182241983,0.1544692182241983,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007034,0.0244314114285231,0.0014862743685785,0.1546000134148422,0.0601725664039813,0.0601725664039813,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007035,0.1759622441142275,0.0062146735791863,0.2543970133219407,0.1455246436717848,0.1455246436717848,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007036,0.0877180886955267,0.009435386128504,0.3032671258913458,0.1334735335717921,0.1334735335717921,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007037,0.3609714778278002,0.0025819982532507,0.3799693816599758,0.2478409525803422,0.2478409525803422,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007038,0.4147872023026332,0.0053313492876713,0.4163634679940578,0.2788273398614541,0.2788273398614541,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007039,0.0490929772188954,0.0011574541546017,0.3356997890964434,0.1286500734899801,0.1286500734899801,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007040,0.1180517128518486,0.0067018508279969,0.2680116612802127,0.1309217416533527,0.1309217416533527,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007041,0.1272280574371507,0.0091315792444613,0.3032671258913458,0.1465422541909859,0.1465422541909859,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007042,0.0953563610233169,0.017396876823906,0.2654638267440015,0.1260723548637414,0.1260723548637414,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007043,0.1116758602112902,0.0073143612511912,0.3283828063178783,0.1491243425934532,0.1491243425934532,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007044,0.032888338108674,0.0024208753237712,0.2654638267440015,0.1002576800588155,0.1002576800588155,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007045,0.0895452658785596,0.0022810790379699,0.3032671258913458,0.131697823602625,0.131697823602625,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007046,0.0610283061856117,0.0039314804895259,0.2654638267440015,0.1101412044730463,0.1101412044730463,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007047,0.0602607028865637,0.0047479569786139,0.3283828063178783,0.1311304887276853,0.1311304887276853,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007048,0.0347142263359985,0.0032477319056516,0.3283828063178783,0.1221149215198428,0.1221149215198428,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007049,0.2653297320255681,0.0032939558755042,0.3888643168091747,0.219162668236749,0.219162668236749,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007050,0.3522065307575921,0.0024404080641692,0.8513167946199491,0.4019879111472368,0.4019879111472368,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV007051,0.1227129406386276,0.0030739796695428,0.3647634273130551,0.1635167825404085,0.1635167825404085,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007052,0.0222485534330046,0.0036175702617022,0.142684693215948,0.0561836056368849,0.0561836056368849,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007053,0.0158543340502622,0.0027405553559052,0.2680116612802127,0.09553551689546,0.09553551689546,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007054,0.772448630109628,0.0044929831894333,1.0,0.592313871099687,0.592313871099687,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Unusual supplier activity detected (high z-score); Anomalous feature detected: supplier_buyer_frequency; Anomalous feature detected: supplier_daily_frequency; Anomalous feature detected: daily_transaction_frequency
INV007055,0.0639022633361122,0.0039212290002389,0.3032671258913458,0.1236968727425656,0.1236968727425656,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007056,0.3521914617908229,0.0036553116051989,0.305126333990134,0.2203243691287185,0.2203243691287185,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007057,0.1058491456928783,0.0065137056254689,0.3032671258913458,0.1385433257365643,0.1385433257365643,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007058,0.1216702016094308,0.0021453250160848,0.3032671258913458,0.1423608841722871,0.1423608841722871,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007059,0.0876429753398949,0.0084107258682782,0.2543970133219407,0.1168169048433712,0.1168169048433712,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007060,0.1404439068937111,0.0074765109313554,0.3032671258913458,0.1503958479054707,0.1503958479054707,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007061,0.0349684611486548,0.0016080489972244,0.2753286440587778,0.1039683847348856,0.1039683847348856,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007062,0.0781100248922761,0.005899383564138,0.3032671258913458,0.1290921781159199,0.1290921781159199,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007063,0.0773669224250331,0.0017974901438211,0.3032671258913458,0.1274771794867333,0.1274771794867333,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007064,0.3826406302814245,0.004863896329919,0.4365343810593046,0.274679635890216,0.274679635890216,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007065,0.0811705341168327,0.0038164652214828,0.3032671258913458,0.1294180417432204,0.1294180417432204,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007066,0.1405734542069136,0.0119903990147502,0.3593599295133456,0.1706412609116698,0.1706412609116698,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007067,0.1777553145122334,0.002842877595776,0.3356997890964434,0.1720993270681509,0.1720993270681509,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007068,0.0767235935965157,0.0038251384482535,0.3593599296119966,0.1466362205522552,0.1466362205522552,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007069,0.0367440319254371,0.0032132250546105,0.3283828063178783,0.1227800210993086,0.1227800210993086,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007070,0.0660405373862842,0.003785237362519,0.3032671258913458,0.124364300213383,0.124364300213383,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007071,0.1445906401453804,0.0024379669721307,0.3508321578537485,0.1659535883237532,0.1659535883237532,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007072,0.021311683736517,0.0017086929989791,0.3283828063178783,0.1171343943511248,0.1171343943511248,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007073,0.0323340374178124,0.0054190647581715,0.2654638267440015,0.1010723096399951,0.1010723096399951,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007074,0.5565507845796122,0.0034911505043049,0.391763424192648,0.3172684530921884,0.3172684530921884,Low,Isolation Forest detected an anomalous pattern (requires review)
INV007075,0.0693079930453705,0.0015236059595159,0.3032671258913458,0.1246995749654107,0.1246995749654107,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007076,0.0463293668379792,0.002171739852915,0.279061073276694,0.1091873933225294,0.1091873933225294,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007077,0.0947596036597526,0.0033776459053243,0.2654638267440015,0.1212003587696928,0.1212003587696928,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007078,0.0929140836843291,0.0016084756121589,0.2680116612802127,0.1208447401922335,0.1208447401922335,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007079,0.4612199948699439,0.003523520928043,0.8513167946199491,0.438686770139312,0.438686770139312,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV007080,0.0823888380935031,0.0020932198043913,0.1472693712048815,0.0772504763675919,0.0772504763675919,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007081,0.2060745483557429,0.0015933853466803,0.8513167946199491,0.3529949094407907,0.3529949094407907,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV007082,0.1007503595125979,0.001695250115737,0.3032671258913458,0.1352375785065602,0.1352375785065602,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007083,0.066555872513231,0.0023225159813921,0.2654638267440015,0.1114474050795415,0.1114474050795415,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007084,0.0305213105151138,0.0053239929734402,0.3356997890964434,0.1238483641949991,0.1238483641949991,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007085,0.6507356803707323,0.0052720166816006,0.8513167946199491,0.502441497224094,0.502441497224094,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV007086,0.180301951342175,0.0039743499279334,0.2753286440587778,0.153201648442962,0.153201648442962,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007087,0.0636024467781026,0.0048160101571718,0.2654638267440015,0.1112940945597586,0.1112940945597586,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007088,0.0329428926682473,0.003759449775706,0.2076405162425471,0.0814476195621668,0.0814476195621668,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007089,0.0817242880880247,0.0057292565915556,0.2654638267440015,0.1176391238078606,0.1176391238078606,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007090,0.3685843277471798,0.0045448203925683,0.510303151577111,0.294477433238953,0.294477433238953,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV007091,0.0321106801238282,0.0018956162899061,0.1472693712048815,0.0604252225395386,0.0604252225395386,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
