invoice_no,isolation_prediction,isolation_anomaly,isolation_score
INV008956,1,0,0.35946448997057073
INV008957,1,0,0.33877233031008075
INV008958,1,0,0.35499248243590203
INV008959,1,0,0.38263229521514286
INV008960,1,0,0.3641647546119725
INV008961,1,0,0.35867595217861264
INV008962,1,0,0.3473410199538936
INV008963,1,0,0.44851483583102
INV008964,1,0,0.34590145335717165
INV008965,1,0,0.35204435902937464
INV008966,1,0,0.34588690894879254
INV008967,1,0,0.3501276073843301
INV008968,1,0,0.36484062012183266
INV008969,1,0,0.3660960421411908
INV008970,1,0,0.3586499003524006
INV008971,1,0,0.4126233152651286
INV008972,1,0,0.3456429635890515
INV008973,1,0,0.3632203738989508
INV008974,1,0,0.3443401941324151
INV008975,1,0,0.39236915123987276
INV008976,1,0,0.35971653112751717
INV008977,1,0,0.37167912438093215
INV008978,1,0,0.3573102508052936
INV008979,1,0,0.39736620522296084
INV008980,1,0,0.3394526009269849
INV008981,1,0,0.38095963401637517
INV008982,1,0,0.3390927955592428
INV008983,1,0,0.4143619207156845
INV008984,1,0,0.3507894586377061
INV008985,1,0,0.33719454859505393
INV008986,1,0,0.343852345564167
INV008987,1,0,0.4240952765829554
INV008988,1,0,0.34803765353010396
INV008989,-1,1,0.529561250187144
INV008990,1,0,0.3426203180039548
INV008991,1,0,0.35131431062732615
INV008992,1,0,0.3717804717449475
INV008993,1,0,0.3566032853836481
INV008994,1,0,0.34557731953329085
INV008995,1,0,0.3715022683747918
INV008996,1,0,0.40947110014545013
INV008997,1,0,0.39458225935340896
INV008998,1,0,0.3571287882120491
INV008999,1,0,0.34021582265715555
INV009000,1,0,0.35335295048393284
INV009001,1,0,0.3583584989354734
INV009002,1,0,0.433243593908037
INV009003,1,0,0.37099440196233513
INV009004,1,0,0.35521783523226114
INV009005,1,0,0.424925798746396
INV009006,1,0,0.34408433700616736
INV009007,1,0,0.36144699836816624
INV009008,1,0,0.35379143417854525
INV009009,1,0,0.35896214824971306
INV009010,1,0,0.4225623715871979
INV009011,1,0,0.35923674992649235
INV009012,1,0,0.37140366581960677
INV009013,1,0,0.35974545237249683
INV009014,1,0,0.3674711017612416
INV009015,1,0,0.34161709178993893
INV009016,1,0,0.3800301128855783
INV009017,1,0,0.3533157590355101
INV009018,1,0,0.3824797449508977
INV009019,1,0,0.3637989126254935
INV009020,1,0,0.3613633525356316
INV009021,1,0,0.366866454955645
INV009022,1,0,0.33770289219754185
INV009023,1,0,0.36053237347892586
INV009024,1,0,0.3448240508372666
INV009025,1,0,0.33705307080071284
INV009026,1,0,0.3702840000477555
INV009027,1,0,0.41310641148732596
INV009028,1,0,0.34439725101066226
INV009029,1,0,0.3487224305103756
INV009030,1,0,0.37264743756501584
INV009031,1,0,0.3582428913469485
INV009032,1,0,0.3978668809559206
INV009033,1,0,0.3903954258980039
INV009034,1,0,0.36272558322232995
INV009035,1,0,0.3552439415730833
INV009036,1,0,0.40270972600242544
INV009037,1,0,0.34083065754914
INV009038,1,0,0.37161130312409796
INV009039,1,0,0.4290805129243192
INV009040,1,0,0.3567925427671474
INV009041,1,0,0.46141516191647775
INV009042,1,0,0.38564122420735536
INV009043,1,0,0.3786950697416436
INV009044,1,0,0.3952116000654849
INV009045,1,0,0.35858583101059593
INV009046,1,0,0.3786005668217059
INV009047,1,0,0.4115300054576946
INV009048,1,0,0.3464477327755549
INV009049,1,0,0.3750393049973035
INV009050,1,0,0.34375382579633357
INV009051,1,0,0.44255550570904145
INV009052,1,0,0.355615196752413
INV009053,1,0,0.33452724715843035
INV009054,1,0,0.4291698204899315
INV009055,1,0,0.3950168060790524
INV009056,1,0,0.3436179587129683
INV009057,1,0,0.441951669457641
INV009058,1,0,0.34748672225353255
INV009059,1,0,0.33601141804239576
INV009060,1,0,0.4285498014612833
INV009061,1,0,0.36910410634811636
INV009062,1,0,0.35481730641729986
INV009063,1,0,0.3809885395832657
INV009064,1,0,0.35469717808898443
INV009065,1,0,0.3509544531570079
INV009066,1,0,0.3805834764724832
INV009067,1,0,0.4581156548204842
INV009068,1,0,0.3394628049924505
INV009069,1,0,0.40426059796152497
INV009070,1,0,0.3528887334263433
INV009071,1,0,0.3746492012398415
INV009072,1,0,0.37025028213555045
INV009073,1,0,0.3844606550569293
INV009074,1,0,0.38165890080673076
INV009075,1,0,0.364881344409488
INV009076,1,0,0.3382686615553925
INV009077,1,0,0.33967448367229597
INV009078,1,0,0.3761680010684376
INV009079,-1,1,0.5176008167261699
INV009080,1,0,0.37365231614816824
INV009081,1,0,0.40301402613751264
INV009082,1,0,0.41837457568677305
INV009083,1,0,0.3887338366118993
INV009084,1,0,0.3512632443284935
INV009085,1,0,0.3605504504675701
INV009086,1,0,0.36106836167744577
INV009087,1,0,0.4096599275553623
INV009088,1,0,0.3570182211135979
INV009089,1,0,0.38091189255986374
INV009090,1,0,0.35196481465854335
INV009091,1,0,0.3718841436554125
INV009092,1,0,0.47106135424658757
INV009093,1,0,0.3647463422249664
INV009094,1,0,0.36139788339421475
INV009095,1,0,0.34633464605732295
INV009096,1,0,0.47048109563841756
INV009097,1,0,0.3963063328097531
INV009098,1,0,0.3512515677627505
INV009099,1,0,0.39317498654400795
INV009100,1,0,0.37791945738695004
INV009101,1,0,0.3829554264438805
INV009102,1,0,0.3379842446019353
INV009103,1,0,0.38399720675376153
INV009104,1,0,0.3414593544374232
INV009105,1,0,0.3532643552562135
INV009106,1,0,0.3437572945774396
INV009107,1,0,0.35345487574786694
INV009108,-1,1,0.523525084287676
INV009109,1,0,0.486718919312966
INV009110,1,0,0.3452975101403662
INV009111,1,0,0.36237913546005873
INV009112,1,0,0.4225747714906001
INV009113,1,0,0.3646714656683576
INV009114,-1,1,0.5366449130314458
INV009115,1,0,0.39295865363299
INV009116,1,0,0.37175081224422185
INV009117,1,0,0.3357662001883643
INV009118,1,0,0.34985134244744037
INV009119,1,0,0.3585225102939278
INV009120,1,0,0.3474747337740155
INV009121,1,0,0.35317183247633005
INV009122,1,0,0.376068660560837
INV009123,1,0,0.3684607268011257
INV009124,1,0,0.4164758800215652
INV009125,1,0,0.3993499003334391
INV009126,1,0,0.38160042231963653
INV009127,1,0,0.3528026300868186
INV009128,1,0,0.41545514836330516
INV009129,1,0,0.347934181604842
INV009130,1,0,0.4049513826958054
INV009131,1,0,0.3653029525280466
INV009132,-1,1,0.5446309950057739
INV009133,1,0,0.3401717243862393
INV009134,1,0,0.3520146565967425
INV009135,1,0,0.3559007434690648
INV009136,-1,1,0.5007151824429809
INV009137,1,0,0.33609167269379076
INV009138,1,0,0.3561411265878231
INV009139,1,0,0.3946187179235733
INV009140,1,0,0.3700395080276557
INV009141,1,0,0.3475674160654439
INV009142,1,0,0.3454279875201307
INV009143,1,0,0.3689414619635002
INV009144,1,0,0.39467838273405254
INV009145,1,0,0.33452375645361304
INV009146,-1,1,0.5455820241922573
INV009147,1,0,0.34870213112043796
INV009148,1,0,0.4380309351670563
INV009149,1,0,0.34006472810610144
INV009150,1,0,0.3667287654356352
INV009151,1,0,0.36728646674495363
INV009152,1,0,0.36970636236076365
INV009153,1,0,0.3671823850212282
INV009154,1,0,0.34554056523367893
INV009155,1,0,0.4277496595069831
INV009156,1,0,0.36508290582717456
INV009157,1,0,0.34483968584468105
INV009158,1,0,0.3760532379163173
INV009159,1,0,0.3824100234669429
INV009160,1,0,0.37202914967609646
INV009161,1,0,0.41170888792706434
INV009162,-1,1,0.4895944546406941
INV009163,1,0,0.3825263295931172
INV009164,1,0,0.43414687944821573
INV009165,1,0,0.34298214957442263
INV009166,1,0,0.36961872739641516
INV009167,1,0,0.3567502256496518
INV009168,1,0,0.3992106651069784
INV009169,1,0,0.39505654423601366
INV009170,1,0,0.37382692949546276
INV009171,1,0,0.3838875357313242
INV009172,1,0,0.34343596371002477
INV009173,1,0,0.41859472501967776
INV009174,1,0,0.3568677238137421
INV009175,1,0,0.39412334642657226
INV009176,1,0,0.35713331762673745
INV009177,1,0,0.335548320476273
INV009178,1,0,0.35778601100686835
INV009179,1,0,0.36943170701984995
INV009180,1,0,0.3426035630962829
INV009181,1,0,0.3551458303510479
INV009182,1,0,0.37655746650260213
INV009183,1,0,0.44042694402683125
INV009184,1,0,0.37692278494735054
INV009185,1,0,0.38118432093415355
INV009186,1,0,0.35933092259477106
INV009187,1,0,0.337679846128785
INV009188,1,0,0.44110174196396407
INV009189,1,0,0.4246697068348992
INV009190,1,0,0.38692980270771155
INV009191,1,0,0.3339750564951474
INV009192,1,0,0.379881773146655
INV009193,-1,1,0.5010907931741232
INV009194,1,0,0.37700246821025984
INV009195,1,0,0.34605480950874623
INV009196,1,0,0.3737819352451108
INV009197,1,0,0.3761232681919745
INV009198,1,0,0.3550596187512659
INV009199,1,0,0.3573073500825947
INV009200,1,0,0.3766895456822705
INV009201,1,0,0.3692974894708321
INV009202,1,0,0.39279156779339547
INV009203,1,0,0.3429341848526596
INV009204,1,0,0.4506734708470584
INV009205,1,0,0.36564222654321404
INV009206,-1,1,0.5439116245379788
INV009207,1,0,0.371164539436299
INV009208,-1,1,0.5126285669391689
INV009209,1,0,0.3432666214540696
INV009210,1,0,0.44760535421389797
INV009211,1,0,0.36169681327852415
INV009212,1,0,0.3725908128191365
INV009213,1,0,0.3488050671344364
INV009214,1,0,0.4785907104790965
INV009215,1,0,0.35748203009969864
INV009216,1,0,0.3596170160905866
INV009217,1,0,0.35409401065834606
INV009218,1,0,0.39376566312680994
INV009219,1,0,0.37314205659181576
INV009220,1,0,0.3960144283445559
INV009221,1,0,0.3876913739384744
INV009222,1,0,0.36185801625509606
INV009223,1,0,0.3404019719668609
INV009224,1,0,0.34756659249153893
INV009225,1,0,0.39102938587182756
INV009226,1,0,0.36901924873068487
INV009227,1,0,0.41064590715592353
INV009228,1,0,0.35763584351979544
INV009229,1,0,0.4049939492721076
INV009230,1,0,0.38044995653843694
INV009231,1,0,0.37441430101584827
INV009232,1,0,0.3475042301224514
INV009233,1,0,0.35189719762299027
INV009234,1,0,0.3643114682455191
INV009235,1,0,0.34707996745318576
INV009236,1,0,0.36219059415666877
INV009237,1,0,0.3768586054425136
INV009238,1,0,0.3383462792589193
INV009239,1,0,0.37528833335506834
INV009240,-1,1,0.58565230384268
INV009241,1,0,0.3517741672615952
INV009242,1,0,0.33857550908468187
INV009243,1,0,0.3440186016674639
INV009244,1,0,0.3482207959358167
INV009245,1,0,0.3482152975686178
INV009246,1,0,0.36958964830157104
INV009247,1,0,0.46750658838032155
INV009248,1,0,0.37263321013901435
INV009249,1,0,0.3588276715686516
INV009250,1,0,0.34634199709457647
INV009251,1,0,0.45384503207419347
INV009252,1,0,0.4001275351570468
INV009253,1,0,0.3521404814000149
INV009254,1,0,0.3523273276165886
INV009255,1,0,0.3816679348142581
INV009256,1,0,0.350889864100807
INV009257,1,0,0.4501174717744243
INV009258,1,0,0.35623123197672013
INV009259,1,0,0.3649961723363539
INV009260,1,0,0.34318508944294107
INV009261,1,0,0.35496201820767476
INV009262,1,0,0.4607125682103513
INV009263,1,0,0.3415676409276086
INV009264,-1,1,0.5715703686241808
INV009265,1,0,0.3873401005728507
INV009266,1,0,0.38524261137522225
INV009267,1,0,0.3441729184282782
INV009268,1,0,0.40895851463809024
INV009269,1,0,0.3369619390210684
INV009270,1,0,0.34036256119289554
INV009271,1,0,0.33565997646206136
INV009272,-1,1,0.5230550177897364
INV009273,1,0,0.3730621794319537
INV009274,1,0,0.34282860273951066
INV009275,1,0,0.3724886154130981
INV009276,-1,1,0.5057634273575329
INV009277,1,0,0.3640280613441009
INV009278,1,0,0.3434314200421477
INV009279,1,0,0.3949175382405297
INV009280,1,0,0.36055189342128735
INV009281,1,0,0.4098816650503399
INV009282,1,0,0.3696968853845784
INV009283,1,0,0.3807031485037258
INV009284,1,0,0.3935900154862106
INV009285,1,0,0.353056700276497
INV009286,1,0,0.3537483192292573
INV009287,1,0,0.39832070281596904
INV009288,1,0,0.3537173012490908
INV009289,1,0,0.3484800392142382
INV009290,1,0,0.3692768523301034
INV009291,1,0,0.3680844727041566
INV009292,1,0,0.38470650619759567
INV009293,1,0,0.36763734441253293
INV009294,1,0,0.3522868131952859
INV009295,1,0,0.4846094408082484
INV009296,1,0,0.37005683867189276
INV009297,1,0,0.3976622522131997
INV009298,1,0,0.34731345196498276
INV009299,1,0,0.3790173207062521
INV009300,1,0,0.3773633348410532
INV009301,1,0,0.38893181133824556
INV009302,1,0,0.363864193375859
INV009303,1,0,0.3565124203094566
INV009304,1,0,0.33138505105373894
INV009305,1,0,0.34894124123960446
INV009306,1,0,0.45131873910360804
INV009307,1,0,0.4063387907593538
INV009308,1,0,0.4052723807727668
INV009309,1,0,0.36031312910365315
INV009310,1,0,0.43044544844652544
INV009311,1,0,0.3492301195905055
INV009312,1,0,0.4455863854050318
INV009313,-1,1,0.4974743493168355
INV009314,1,0,0.3649589178530421
INV009315,1,0,0.38810039880059244
INV009316,1,0,0.352932573331505
INV009317,1,0,0.3583169415453527
INV009318,1,0,0.38361729380021053
INV009319,1,0,0.3706814637093076
INV009320,1,0,0.42783159506992313
INV009321,1,0,0.41095748462248033
INV009322,1,0,0.3329641030931838
INV009323,1,0,0.3972080797525183
INV009324,1,0,0.3509507795723349
INV009325,1,0,0.3420079971431473
INV009326,1,0,0.4054085301581196
INV009327,1,0,0.37064153510693215
INV009328,1,0,0.36681572656645084
INV009329,1,0,0.33389464925607076
INV009330,1,0,0.36385834094702013
INV009331,1,0,0.351832732002051
INV009332,1,0,0.4306101549157831
INV009333,1,0,0.35718790056811184
INV009334,1,0,0.39942331404849307
INV009335,1,0,0.3473545333794998
INV009336,-1,1,0.5143053097356853
INV009337,1,0,0.3553777309894798
INV009338,1,0,0.35084311420988884
INV009339,1,0,0.417731558184675
INV009340,1,0,0.3508857477347875
INV009341,1,0,0.413121328294695
INV009342,-1,1,0.5243690036869684
INV009343,1,0,0.3687316560122609
INV009344,1,0,0.39336428219452935
INV009345,1,0,0.3548915582366897
INV009346,1,0,0.35195324426074515
INV009347,1,0,0.34832507584745936
INV009348,1,0,0.3736064464242555
INV009349,1,0,0.33813258703708204
INV009350,1,0,0.3602315580466755
INV009351,1,0,0.37172500718188844
INV009352,1,0,0.3365997891038457
INV009353,1,0,0.3870991181709388
INV009354,1,0,0.3383708199571069
INV009355,1,0,0.3614701403808405
INV009356,1,0,0.42489538320118614
INV009357,1,0,0.355583300552282
INV009358,1,0,0.3658987613859451
INV009359,1,0,0.34238389013324033
INV009360,1,0,0.36756989640466803
INV009361,1,0,0.34727408254586106
INV009362,1,0,0.37574251477765364
INV009363,-1,1,0.5305762259266313
INV009364,1,0,0.3384406137143699
INV009365,1,0,0.34282629774985346
INV009366,1,0,0.37205989644028276
INV009367,1,0,0.36243724519629855
INV009368,1,0,0.37367372311113045
INV009369,1,0,0.35107784918812535
INV009370,1,0,0.3653437494920771
INV009371,1,0,0.34935649780026473
INV009372,1,0,0.3856617067011365
INV009373,1,0,0.3979345654018482
INV009374,1,0,0.4447464463318971
INV009375,1,0,0.41330565712947454
INV009376,1,0,0.3582265991213582
INV009377,1,0,0.3565742689828669
INV009378,1,0,0.3885581527145191
INV009379,-1,1,0.49176766327888394
INV009380,1,0,0.40570046039493646
INV009381,1,0,0.3515252305315394
INV009382,1,0,0.4117403999013621
INV009383,1,0,0.3353789775340038
INV009384,1,0,0.3439202520843257
INV009385,1,0,0.3388769519131939
INV009386,1,0,0.3659644136517628
INV009387,1,0,0.398400829050957
INV009388,1,0,0.4024022951193831
INV009389,1,0,0.35690290234260147
INV009390,-1,1,0.5747516218364093
INV009391,1,0,0.360054252900788
INV009392,1,0,0.40647253265912414
INV009393,1,0,0.35334578296075764
INV009394,1,0,0.382987207568611
INV009395,1,0,0.37080188086488775
INV009396,1,0,0.33555844433644977
INV009397,1,0,0.3926062886166792
INV009398,1,0,0.341685696109829
INV009399,1,0,0.3881132782359581
INV009400,1,0,0.45480616479855285
INV009401,1,0,0.35440870168748856
INV009402,1,0,0.3352864629063583
INV009403,1,0,0.3621898751795228
INV009404,1,0,0.39489195260022864
INV009405,1,0,0.3627498319722861
INV009406,1,0,0.3492334845115508
INV009407,1,0,0.34656595169308685
INV009408,1,0,0.33471519551028267
INV009409,1,0,0.40590597087729585
INV009410,1,0,0.3470956057536178
INV009411,1,0,0.4523763420011452
INV009412,1,0,0.3590135638289075
INV009413,1,0,0.3832778870003058
INV009414,1,0,0.3717850121587449
INV009415,1,0,0.4340865073919318
INV009416,1,0,0.35195303464704486
INV009417,1,0,0.379643630025952
INV009418,1,0,0.3600586248718053
INV009419,1,0,0.3586629471577206
INV009420,1,0,0.3702522633627334
INV009421,1,0,0.36703576237172325
INV009422,1,0,0.4142679363645627
INV009423,1,0,0.45725278581735534
INV009424,1,0,0.38540350786510635
INV009425,1,0,0.35730363305853874
INV009426,1,0,0.3690433817457746
INV009427,1,0,0.36152297275637507
INV009428,1,0,0.36166150302380423
INV009429,1,0,0.47305507832180416
INV009430,1,0,0.35594081041033965
INV009431,1,0,0.36963070047198804
INV009432,1,0,0.33723887262886193
INV009433,1,0,0.3637396408529319
INV009434,1,0,0.3630020230037024
INV009435,1,0,0.3787489634531592
INV009436,1,0,0.34261926956034094
INV009437,1,0,0.3598595478279426
INV009438,1,0,0.3690061870530221
INV009439,1,0,0.3824448650003193
INV009440,1,0,0.4480827534226713
INV009441,1,0,0.4322469958970626
INV009442,1,0,0.34382119366762615
INV009443,1,0,0.3699131719055532
INV009444,1,0,0.36106587133826445
INV009445,1,0,0.37653036203958246
INV009446,1,0,0.3415611142646879
INV009447,1,0,0.35448330457073124
INV009448,1,0,0.3622740112146449
INV009449,1,0,0.3440237343973448
INV009450,-1,1,0.5372869018833704
INV009451,1,0,0.3729022876654045
INV009452,-1,1,0.5063835140179253
INV009453,1,0,0.39020383034482825
INV009454,1,0,0.3443444434994001
INV009455,1,0,0.4017293299208469
INV009456,1,0,0.3395636239303964
INV009457,1,0,0.3593174129017174
INV009458,1,0,0.40690588959997875
INV009459,1,0,0.34062815551314723
INV009460,1,0,0.4060442944996024
INV009461,1,0,0.3579253568685978
INV009462,1,0,0.3617747251226285
INV009463,1,0,0.3947353313291511
INV009464,1,0,0.45340927761723265
INV009465,1,0,0.38289975513766594
INV009466,1,0,0.362870971063968
INV009467,1,0,0.3874822390689991
INV009468,1,0,0.39179834861669216
INV009469,1,0,0.35663952584611697
INV009470,1,0,0.3567764777553762
INV009471,1,0,0.4079050974625264
INV009472,1,0,0.366597921547818
INV009473,1,0,0.3505329144818829
INV009474,1,0,0.39455875622282643
INV009475,1,0,0.413866725699196
INV009476,1,0,0.36154824496052995
INV009477,-1,1,0.6188533315016338
INV009478,1,0,0.3544257238531411
INV009479,1,0,0.37842725582185255
INV009480,1,0,0.3495072908157853
INV009481,1,0,0.3473157170051097
INV009482,1,0,0.37428108624856943
INV009483,1,0,0.3794004090108426
INV009484,1,0,0.34725955273154185
INV009485,1,0,0.47882057708961306
INV009486,1,0,0.33784095080379295
INV009487,-1,1,0.49396448823396794
INV009488,1,0,0.353721907173017
INV009489,1,0,0.38557843310678286
INV009490,1,0,0.3736830949239436
INV009491,1,0,0.35660906959922534
INV009492,1,0,0.3641409752283874
INV009493,-1,1,0.5260470122600923
INV009494,1,0,0.3404453942842045
INV009495,1,0,0.366248687925943
INV009496,1,0,0.38353703297153285
INV009497,1,0,0.35479034065821
INV009498,1,0,0.3342486978692958
INV009499,1,0,0.3691223534123122
INV009500,1,0,0.38973895059195596
INV009501,1,0,0.41098152124839643
INV009502,1,0,0.35510492707604546
INV009503,1,0,0.4159803150995097
INV009504,1,0,0.3464307327335609
INV009505,1,0,0.40849717277161646
INV009506,1,0,0.3509601676336541
INV009507,1,0,0.36391095952642816
INV009508,1,0,0.40873534000984646
INV009509,1,0,0.36173014953708066
INV009510,1,0,0.36974345132909325
INV009511,1,0,0.35547597656050267
INV009512,1,0,0.384182042733747
INV009513,1,0,0.35691952936382426
INV009514,1,0,0.3687641734325807
INV009515,1,0,0.35531787028860967
INV009516,1,0,0.3622537721834851
INV009517,1,0,0.4109741716667101
INV009518,1,0,0.3562573920146097
INV009519,1,0,0.4015000922877879
INV009520,-1,1,0.6285590969901944
INV009521,1,0,0.3718235592110947
INV009522,1,0,0.3565729009569634
INV009523,1,0,0.3643118747009027
INV009524,-1,1,0.508148742035621
INV009525,1,0,0.3749044454823837
INV009526,1,0,0.34444218706617974
INV009527,1,0,0.3709045801178115
INV009528,1,0,0.3348424112398156
INV009529,1,0,0.38434319794262994
INV009530,1,0,0.3913834247832873
INV009531,1,0,0.37173725356652765
INV009532,1,0,0.34397827851161944
INV009533,1,0,0.35631892577120755
INV009534,1,0,0.37948135789775844
INV009535,1,0,0.42433141283188547
INV009536,1,0,0.35568759428831775
INV009537,1,0,0.36519422078457703
INV009538,1,0,0.3753145594496288
INV009539,1,0,0.3499513422536514
INV009540,1,0,0.39111445805245226
INV009541,1,0,0.3349301613568278
INV009542,1,0,0.39738619723880947
INV009543,1,0,0.3613202125373385
INV009544,1,0,0.3998142950104379
INV009545,1,0,0.35689120747230957
INV009546,1,0,0.44328520540905514
INV009547,-1,1,0.5050187583573738
INV009548,1,0,0.39914690411880327
INV009549,1,0,0.34402031717344944
INV009550,1,0,0.33686613838854085
INV009551,1,0,0.3695874848754825
INV009552,-1,1,0.6240690455338864
INV009553,1,0,0.3857636449139511
INV009554,1,0,0.4294052380625866
INV009555,1,0,0.36401906384968663
INV009556,1,0,0.3448007516508934
INV009557,1,0,0.41354081305475243
INV009558,-1,1,0.5152063100611187
INV009559,-1,1,0.49452244890163755
INV009560,1,0,0.38387278215880166
INV009561,1,0,0.35882689344868346
INV009562,1,0,0.4644267427340723
INV009563,1,0,0.3775943229872153
INV009564,1,0,0.38364157080009714
INV009565,1,0,0.3545403198291411
INV009566,-1,1,0.5443950680791272
INV009567,1,0,0.36005914724949006
INV009568,1,0,0.3943728869665462
INV009569,1,0,0.43636437322930877
INV009570,-1,1,0.5016199608643306
INV009571,1,0,0.4074881438705978
INV009572,-1,1,0.5426827780975849
INV009573,1,0,0.3982130804449457
INV009574,1,0,0.38838101582854584
INV009575,1,0,0.35494833174571133
INV009576,-1,1,0.6617654032923149
INV009577,1,0,0.36169386581510593
INV009578,1,0,0.38642890834007343
INV009579,1,0,0.4881659180566433
INV009580,1,0,0.35148637040942565
INV009581,1,0,0.37404767882405626
INV009582,1,0,0.4061918613590095
INV009583,1,0,0.35620682852031454
INV009584,-1,1,0.563204012218026
INV009585,1,0,0.3690666042039365
INV009586,1,0,0.43845839754298216
INV009587,1,0,0.39398687777105884
INV009588,1,0,0.4106861441601363
INV009589,1,0,0.3537541719236471
INV009590,1,0,0.38630050068864275
INV009591,1,0,0.38799974555850436
INV009592,1,0,0.3857277192116429
INV009593,1,0,0.3825317012671941
INV009594,1,0,0.3543471807255725
INV009595,1,0,0.41612666878132165
INV009596,1,0,0.41925414392347193
INV009597,1,0,0.37667785903904577
INV009598,1,0,0.3556021763402216
INV009599,1,0,0.394972501412651
INV009600,1,0,0.39895533963655383
INV009601,1,0,0.34623283678311506
INV009602,1,0,0.34965282087543564
INV009603,1,0,0.3735359913954613
INV009604,1,0,0.3486522463860165
INV009605,1,0,0.3674560729163944
INV009606,1,0,0.3643756488426071
INV009607,1,0,0.37793678277472453
INV009608,-1,1,0.5116624843785766
INV009609,1,0,0.4419672955828717
INV009610,1,0,0.3671059027890174
INV009611,1,0,0.38824940414040215
INV009612,1,0,0.4333811968173745
INV009613,1,0,0.3744683571439765
INV009614,1,0,0.3792127995944966
INV009615,1,0,0.40428674514778756
INV009616,1,0,0.3629697919046342
INV009617,1,0,0.34433240836621853
INV009618,1,0,0.38173676521153466
INV009619,1,0,0.40090792817403725
INV009620,1,0,0.34399137962502163
INV009621,1,0,0.4147797910417131
INV009622,1,0,0.35694779528305653
INV009623,1,0,0.3752242019187334
INV009624,1,0,0.3456976266536601
INV009625,1,0,0.3408272351668159
INV009626,1,0,0.35695950796050946
INV009627,1,0,0.3498353988339106
INV009628,1,0,0.3514626162591695
INV009629,1,0,0.4636202865692278
INV009630,1,0,0.35190232267712956
INV009631,1,0,0.35724436411002863
INV009632,1,0,0.3963543388863045
INV009633,1,0,0.350251878415946
INV009634,1,0,0.363562335964254
INV009635,1,0,0.36446509864778065
INV009636,1,0,0.36700613389507114
INV009637,1,0,0.3699089518059701
INV009638,1,0,0.3429803423885126
INV009639,1,0,0.36329415177654645
INV009640,1,0,0.352342203667643
INV009641,1,0,0.3985743331582837
INV009642,1,0,0.4122672000308381
INV009643,1,0,0.3949521828281656
INV009644,1,0,0.386748187294037
INV009645,1,0,0.3433933738950945
INV009646,-1,1,0.6216852277461468
INV009647,1,0,0.46567359879020626
INV009648,1,0,0.43905702052984774
INV009649,1,0,0.3517719935337142
INV009650,1,0,0.4331512066622011
INV009651,1,0,0.34734225182046014
INV009652,1,0,0.3458066066783895
INV009653,1,0,0.36864932262334726
INV009654,1,0,0.3993926237774101
INV009655,1,0,0.3608670151754486
INV009656,1,0,0.3361477896739681
INV009657,1,0,0.3778310057072776
INV009658,1,0,0.34217950951159076
INV009659,1,0,0.3533276287873062
INV009660,1,0,0.3542716177987783
INV009661,1,0,0.33692995728534286
INV009662,1,0,0.3885705480954634
INV009663,1,0,0.38640080030487167
INV009664,1,0,0.34626767479631637
INV009665,1,0,0.41165479095785673
INV009666,1,0,0.4086780755223679
INV009667,1,0,0.34206448378844817
INV009668,1,0,0.35351838031924904
INV009669,1,0,0.36015029046418306
INV009670,1,0,0.3891329520261525
INV009671,1,0,0.37156248513138
INV009672,1,0,0.33628628789933657
INV009673,1,0,0.37044078371227845
INV009674,1,0,0.34812568898811136
INV009675,1,0,0.40428661064724075
INV009676,1,0,0.36824419805862235
INV009677,1,0,0.45783081421836413
INV009678,1,0,0.38317911047871367
INV009679,1,0,0.3484625145974859
INV009680,1,0,0.34384221845465157
INV009681,1,0,0.37124436026562313
INV009682,1,0,0.4100567561363426
INV009683,1,0,0.43139828802235114
INV009684,1,0,0.36265323110746633
INV009685,1,0,0.38047958463074616
INV009686,1,0,0.3324908675878886
INV009687,1,0,0.4146863031231936
INV009688,1,0,0.3616868836849226
INV009689,1,0,0.39286801770769786
INV009690,1,0,0.36804527768613227
INV009691,1,0,0.3464745268545862
INV009692,1,0,0.362142174397291
INV009693,1,0,0.3760930840997246
INV009694,1,0,0.35366689153045217
INV009695,1,0,0.4117508255973884
INV009696,1,0,0.36722873207774964
INV009697,1,0,0.39087511577111206
INV009698,1,0,0.3847188456460068
INV009699,1,0,0.3607282305853558
INV009700,-1,1,0.6465021761935256
INV009701,1,0,0.3667694860305575
INV009702,1,0,0.38725991590165304
INV009703,1,0,0.3407233348763041
INV009704,1,0,0.3633593100967707
INV009705,1,0,0.4174837379563813
INV009706,-1,1,0.49690813114739263
INV009707,1,0,0.38331428989295113
INV009708,1,0,0.3470559166575731
INV009709,1,0,0.36649180439750534
INV009710,1,0,0.41103000762737907
INV009711,1,0,0.34749883361141287
INV009712,1,0,0.3777487087002619
INV009713,1,0,0.37392121305039766
INV009714,1,0,0.35164671636379824
INV009715,1,0,0.3985153752329173
INV009716,1,0,0.35136382909988373
INV009717,1,0,0.3605350780508069
INV009718,1,0,0.4623693198541663
INV009719,1,0,0.3660857890752155
INV009720,1,0,0.35299596534376604
INV009721,1,0,0.3421752793760235
INV009722,1,0,0.4724432083731749
INV009723,1,0,0.3661788954933986
INV009724,1,0,0.37199822460598836
INV009725,1,0,0.34365644170158766
INV009726,1,0,0.36453118948327745
INV009727,1,0,0.45487149147899963
INV009728,1,0,0.3399280019980009
INV009729,1,0,0.34942296326178424
INV009730,1,0,0.35093260318887065
INV009731,1,0,0.34453111697699357
