invoice_no,lof_prediction,lof_anomaly,lof_score
INV007644,1,0,1.2510673169188222
INV007645,1,0,1.0223919594106605
INV007646,1,0,1.0923889994431788
INV007647,1,0,0.9951025089772987
INV007648,1,0,1.1303849801775587
INV007649,1,0,0.9891343852967346
INV007650,1,0,1.1141809098113997
INV007651,1,0,1.068455316546481
INV007652,1,0,1.0976512859784338
INV007653,1,0,1.063228494053838
INV007654,-1,1,1.3792259165655048
INV007655,1,0,1.0432865700907357
INV007656,1,0,1.1201628566192556
INV007657,1,0,1.0602987092125233
INV007658,1,0,1.0863430939736767
INV007659,1,0,1.0358040412754836
INV007660,1,0,1.0272072624984303
INV007661,1,0,1.156089216327509
INV007662,1,0,1.0247089607553204
INV007663,1,0,1.1300207199122823
INV007664,1,0,1.0223704520134143
INV007665,1,0,0.9972719016757786
INV007666,1,0,1.0148146159139293
INV007667,-1,1,2.4121841656161966
INV007668,1,0,1.0100554309889318
INV007669,1,0,1.205449776602141
INV007670,1,0,1.0403394211839225
INV007671,1,0,1.05700403348023
INV007672,1,0,1.1608902904447127
INV007673,1,0,1.0018892870162617
INV007674,1,0,1.1435303166253417
INV007675,1,0,1.1451520848837033
INV007676,1,0,1.2527590791530057
INV007677,1,0,1.0867243844194279
INV007678,1,0,1.1047563422856723
INV007679,1,0,1.020089580527714
INV007680,-1,1,3.1416644919409284
INV007681,1,0,0.9999361861982121
INV007682,1,0,1.1068447685231892
INV007683,-1,1,1.525848839516164
INV007684,1,0,1.0163236185585303
INV007685,1,0,0.9996766906812612
INV007686,1,0,1.0641697719136642
INV007687,1,0,1.0891662959155854
INV007688,1,0,1.0736413327710927
INV007689,1,0,0.9899026963869106
INV007690,1,0,1.0429201459243775
INV007691,1,0,1.024279775109864
INV007692,1,0,1.0180238245747044
INV007693,1,0,1.0751421225994426
INV007694,1,0,1.1862030072347973
INV007695,1,0,0.9757635106120904
INV007696,1,0,1.2217535850703
INV007697,1,0,1.0432184616896585
INV007698,1,0,1.0320333294783757
INV007699,1,0,1.3180173906679493
INV007700,1,0,0.9886824597996196
INV007701,1,0,1.1116097085546879
INV007702,1,0,1.0339869438941196
INV007703,1,0,1.154538011828571
INV007704,1,0,1.2178243273154552
INV007705,1,0,1.074860370788214
INV007706,-1,1,2.495896939795445
INV007707,1,0,1.0952978824086927
INV007708,1,0,1.0687610168493842
INV007709,-1,1,1.4110516702780056
INV007710,1,0,1.1152231215119692
INV007711,1,0,1.1693155816361664
INV007712,1,0,1.2752296264074077
INV007713,1,0,0.9908947100673136
INV007714,1,0,1.2896476017371803
INV007715,1,0,0.9827122746084018
INV007716,1,0,1.1285527250694471
INV007717,1,0,0.971969025893819
INV007718,1,0,0.9637752054422581
INV007719,1,0,1.0543171681881531
INV007720,1,0,1.0346702167639816
INV007721,1,0,1.022640411236059
INV007722,1,0,1.0563318030827316
INV007723,1,0,1.083102923449475
INV007724,1,0,1.0294822505909955
INV007725,1,0,1.08453067728918
INV007726,1,0,1.031599736911422
INV007727,1,0,1.2550371455816118
INV007728,1,0,1.0214887963715351
INV007729,1,0,1.0831257128208749
INV007730,1,0,1.0614924213453538
INV007731,1,0,1.1399381297416564
INV007732,1,0,1.1004543191770337
INV007733,1,0,1.0421632509588699
INV007734,1,0,1.083150964937716
INV007735,1,0,1.0368260175444337
INV007736,1,0,0.9994561482862345
INV007737,1,0,1.08954118543962
INV007738,1,0,1.1334455528217013
INV007739,1,0,1.0790037847454896
INV007740,1,0,1.0045176546303654
INV007741,1,0,1.0053407167792672
INV007742,1,0,1.161911447094683
INV007743,1,0,1.0711010449766507
INV007744,1,0,1.0688532461138431
INV007745,1,0,1.0227738754135678
INV007746,1,0,1.0937104568810094
INV007747,1,0,0.9807042621903275
INV007748,1,0,1.0178311458167808
INV007749,1,0,1.0260738939212188
INV007750,1,0,1.1072422434914244
INV007751,1,0,0.9666680711032318
INV007752,1,0,1.0911425141087945
INV007753,1,0,1.1501768448842506
INV007754,1,0,1.0619115434200468
INV007755,-1,1,1.5367220693925612
INV007756,1,0,0.9842616260601849
INV007757,1,0,1.2471580864886616
INV007758,1,0,1.0344521849002393
INV007759,1,0,0.9949261928172408
INV007760,1,0,1.089923049047655
INV007761,1,0,1.0938469328076703
INV007762,1,0,1.0455237126546058
INV007763,-1,1,1.3515111558091193
INV007764,1,0,1.1176400930919557
INV007765,1,0,1.0379557727281525
INV007766,1,0,0.969234976383689
INV007767,1,0,1.0427699276654159
INV007768,1,0,1.035806782702339
INV007769,1,0,1.0240710941791773
INV007770,1,0,1.186911489416698
INV007771,-1,1,1.3609926964770986
INV007772,1,0,1.0099097180339176
INV007773,1,0,0.9996308043338573
INV007774,1,0,1.040710380024438
INV007775,1,0,1.018890477224632
INV007776,1,0,0.9922352997753455
INV007777,1,0,0.9969426043044436
INV007778,1,0,1.0392702718242093
INV007779,1,0,1.0237888919367655
INV007780,1,0,1.0080246827269015
INV007781,1,0,1.0305455128966892
INV007782,1,0,1.0555378129847817
INV007783,1,0,1.0097259248599006
INV007784,1,0,0.9896870474421846
INV007785,1,0,1.0354634811881904
INV007786,1,0,0.9966079593365766
INV007787,1,0,1.0572655760135654
INV007788,1,0,0.9779582374096417
INV007789,1,0,1.022288886018301
INV007790,1,0,0.9955166258509409
INV007791,1,0,0.9684130030335926
INV007792,-1,1,1.3561254627019315
INV007793,1,0,1.0399388884312746
INV007794,-1,1,1.4731287839720324
INV007795,1,0,0.9954939620147389
INV007796,1,0,1.1904119931824195
INV007797,1,0,1.0638201200759028
INV007798,1,0,1.067450134935822
INV007799,1,0,1.0072604272604528
INV007800,1,0,1.028433549153659
INV007801,1,0,1.020962353561028
INV007802,1,0,0.9996703121282403
INV007803,1,0,0.9988177450987614
INV007804,1,0,1.0849913729203684
INV007805,1,0,1.021560930286174
INV007806,-1,1,1.490948390570968
INV007807,1,0,1.0356210281912597
INV007808,1,0,0.9811365118844215
INV007809,1,0,1.0389969135078247
INV007810,1,0,1.0378278428256473
INV007811,1,0,0.9886900053852802
INV007812,1,0,1.0350838440675747
INV007813,1,0,1.1061292431053362
INV007814,1,0,1.0786313089824493
INV007815,1,0,0.994745152935186
INV007816,1,0,1.0052554178707855
INV007817,1,0,0.9829423228535841
INV007818,1,0,1.1049095542463694
INV007819,1,0,1.1042237055028825
INV007820,1,0,1.0015415324754608
INV007821,1,0,1.1095936812040639
INV007822,1,0,0.9734962659280457
INV007823,1,0,1.0283170780557704
INV007824,1,0,0.9923343668107918
INV007825,1,0,1.0051470676498209
INV007826,1,0,1.0965498914595542
INV007827,1,0,1.0585561419710203
INV007828,1,0,1.1627260324606563
INV007829,1,0,1.0569850756391113
INV007830,1,0,1.0097575984312737
INV007831,1,0,1.1733525373289122
INV007832,1,0,0.9780710512435519
INV007833,1,0,1.064714530212329
INV007834,1,0,1.1278946551155742
INV007835,1,0,1.0353882776109284
INV007836,1,0,0.9897823403662587
INV007837,1,0,0.9982260528212447
INV007838,1,0,1.1261485752186768
INV007839,1,0,0.987610199914533
INV007840,1,0,1.0579466355493161
INV007841,1,0,0.9995168024201728
INV007842,1,0,1.1248124893367581
INV007843,1,0,1.1491621048823428
INV007844,1,0,1.1613521258737542
INV007845,1,0,0.9894002609812027
INV007846,1,0,0.9839726334868439
INV007847,1,0,1.0018726976194865
INV007848,1,0,1.062347572309306
INV007849,1,0,1.0502965176021466
INV007850,1,0,0.9933838223367056
INV007851,1,0,1.0247027713036987
INV007852,1,0,1.0132465664097092
INV007853,1,0,0.9830230405180626
INV007854,1,0,1.1219899878101567
INV007855,1,0,1.0948533509452567
INV007856,1,0,1.026118750223979
INV007857,1,0,1.0654369616566792
INV007858,1,0,1.0146033896530566
INV007859,1,0,1.0537465758327387
INV007860,1,0,1.110258940997775
INV007861,1,0,0.99703050864997
INV007862,1,0,1.01962098761639
INV007863,1,0,1.2411309891839233
INV007864,1,0,1.1498991105509822
INV007865,1,0,1.0423213141410856
INV007866,1,0,1.0759916994493173
INV007867,1,0,1.091804571180512
INV007868,1,0,1.03277276679705
INV007869,1,0,1.0046093014554498
INV007870,1,0,1.0626242357700442
INV007871,1,0,1.124302653971054
INV007872,1,0,1.2260685869086134
INV007873,1,0,1.0030444053609575
INV007874,1,0,1.0814655360625602
INV007875,1,0,1.0316887474656684
INV007876,1,0,1.1369844095515247
INV007877,1,0,1.018086739187009
INV007878,1,0,1.0612805254782993
INV007879,1,0,1.0293118162176804
INV007880,1,0,1.0422197675043716
INV007881,1,0,1.024107103978611
INV007882,1,0,1.0995626180441265
INV007883,1,0,1.0156621693925896
INV007884,1,0,1.2526892077572263
INV007885,1,0,0.9908349325630752
INV007886,1,0,1.0057434367339668
INV007887,1,0,1.055584661326807
INV007888,1,0,1.0958223735868073
INV007889,1,0,1.0307898841465337
INV007890,1,0,1.0066431572427712
INV007891,1,0,1.0063888827263936
INV007892,1,0,1.049977969683878
INV007893,-1,1,1.4042889219007706
INV007894,1,0,1.0646268472160698
INV007895,1,0,1.1842122248298814
INV007896,1,0,1.100383171837485
INV007897,1,0,1.0012688970471115
INV007898,-1,1,1.4493162890904283
INV007899,1,0,0.9870916572311706
INV007900,1,0,0.9836012653902184
INV007901,1,0,1.0386330418543088
INV007902,1,0,1.0046036343137639
INV007903,1,0,1.0081957708335723
INV007904,1,0,1.0262680818850582
INV007905,1,0,1.0339027410706874
INV007906,1,0,1.048377115837259
INV007907,1,0,1.037577226902152
INV007908,1,0,1.1733145480849374
INV007909,-1,1,1.4424976924526702
INV007910,1,0,1.000902945860085
INV007911,1,0,1.1038028306364032
INV007912,1,0,1.038598096305674
INV007913,1,0,1.0070950183516088
INV007914,1,0,1.0527879801288615
INV007915,1,0,1.0372737096406082
INV007916,1,0,1.000406725605928
INV007917,1,0,1.1174878413474523
INV007918,1,0,0.9974267332724024
INV007919,1,0,1.0081898368224191
INV007920,1,0,0.981416365646987
INV007921,1,0,1.0123965222916054
INV007922,1,0,1.0581451892493798
INV007923,1,0,1.0267239260650274
INV007924,1,0,1.0858293182323089
INV007925,1,0,1.075201044668308
INV007926,1,0,1.0505525003470555
INV007927,1,0,1.0413540115143587
INV007928,1,0,1.224571873400558
INV007929,1,0,1.1177818801524242
INV007930,1,0,1.0225411273003264
INV007931,1,0,1.088165637451764
INV007932,1,0,1.0299773616313144
INV007933,-1,1,1.3932337690022385
INV007934,1,0,1.08384914067201
INV007935,1,0,1.0019657739234042
INV007936,1,0,0.9858114433703999
INV007937,1,0,1.10892118741976
INV007938,1,0,0.9892578482270945
INV007939,1,0,1.1175252932924011
INV007940,1,0,1.0079519638584817
INV007941,1,0,1.0332807738774474
INV007942,1,0,1.064569747739659
INV007943,1,0,1.0363294229988937
INV007944,1,0,1.1541737783113697
INV007945,1,0,1.304089448678477
INV007946,1,0,1.1478840968371473
INV007947,1,0,1.1378402227697022
INV007948,-1,1,1.3686406297810998
INV007949,1,0,1.0901498219304235
INV007950,1,0,0.9850439501485205
INV007951,1,0,1.0115922781163085
INV007952,1,0,0.9968125960997793
INV007953,1,0,1.009562455264695
INV007954,1,0,1.0380167656186379
INV007955,1,0,0.9616916953463838
INV007956,1,0,0.9990894829895145
INV007957,1,0,0.9673056831550942
INV007958,-1,1,1.3833030459692586
INV007959,1,0,0.9944518890157298
INV007960,1,0,0.9904203139892221
INV007961,1,0,0.9793629794127098
INV007962,1,0,0.9920267382639827
INV007963,1,0,1.086367782864239
INV007964,1,0,1.0204848823013672
INV007965,1,0,1.0089590137256013
INV007966,1,0,1.1609862247745848
INV007967,1,0,1.0796632447272152
INV007968,1,0,0.9775023236967681
INV007969,1,0,1.0144885073532974
INV007970,1,0,1.0194867791527125
INV007971,1,0,1.044143912848952
INV007972,1,0,1.0621240172567648
INV007973,1,0,1.0135512431622784
INV007974,1,0,1.139143863205659
INV007975,1,0,1.0216976160113895
INV007976,1,0,1.134337821917216
INV007977,1,0,1.0599976360948364
INV007978,1,0,0.976513071869959
INV007979,1,0,0.9871708104847778
INV007980,1,0,1.1110345648107116
INV007981,1,0,1.0215134252740365
INV007982,1,0,1.0580160972555097
INV007983,1,0,1.2471180900569911
INV007984,1,0,1.0048274668149018
INV007985,1,0,1.15773017652028
INV007986,1,0,1.0470539507615766
INV007987,1,0,1.0628017027853411
INV007988,1,0,1.1367639753911782
INV007989,1,0,1.0218895750702255
INV007990,1,0,1.068051276688101
INV007991,1,0,1.056709161355171
INV007992,1,0,1.031844800933853
INV007993,1,0,0.9796870969890478
INV007994,1,0,1.2367350529171848
INV007995,1,0,1.2216674742312257
INV007996,1,0,1.1392696158058262
INV007997,1,0,1.0648658169210554
INV007998,1,0,1.0830452124066436
INV007999,1,0,1.108975362560734
INV008000,1,0,1.0865635598233117
INV008001,1,0,0.9939729264683699
INV008002,-1,1,1.9350974836040522
INV008003,1,0,1.322489084137547
INV008004,1,0,1.0804098145335985
INV008005,1,0,1.0597633097321544
INV008006,1,0,1.0622666844467654
INV008007,1,0,1.0850895833706433
INV008008,1,0,0.9791109164219616
INV008009,1,0,0.9874734232493398
INV008010,1,0,1.0330327232967635
INV008011,1,0,1.0814924496549132
INV008012,1,0,1.0526923005053894
INV008013,-1,1,1.3929027736841282
INV008014,1,0,1.2250014906213063
INV008015,1,0,1.0413332634880084
INV008016,1,0,1.0015259601924937
INV008017,1,0,1.0185073911921658
INV008018,1,0,1.080384594577161
INV008019,1,0,1.0321618373555734
INV008020,1,0,1.0051172836044044
INV008021,1,0,1.0254033522303532
INV008022,1,0,0.977454433727301
INV008023,1,0,1.0445837972559813
INV008024,1,0,1.0299935458539091
INV008025,1,0,1.0024589899922591
INV008026,1,0,1.0187808092358617
INV008027,1,0,1.1727579027102855
INV008028,-1,1,2.0897468115769753
INV008029,1,0,1.1708272616666449
INV008030,1,0,0.9965774454093234
INV008031,1,0,1.1822854941546734
INV008032,1,0,0.9888426231702695
INV008033,1,0,1.1947896338074848
INV008034,1,0,1.02297320218603
INV008035,-1,1,1.519444204956665
INV008036,1,0,0.995581750340269
INV008037,1,0,0.9858312301959963
INV008038,1,0,1.1728526204916865
INV008039,1,0,1.1052909418189691
INV008040,1,0,1.078292363369786
INV008041,-1,1,1.718689962975428
INV008042,1,0,1.1690789399900336
INV008043,1,0,1.0411687313946993
INV008044,1,0,1.1511662677867354
INV008045,1,0,1.0676220170966764
INV008046,1,0,0.9740965901551046
INV008047,1,0,1.0382302518975413
INV008048,1,0,1.0229572282662835
INV008049,1,0,1.1562139632986557
INV008050,1,0,1.0336232209163208
INV008051,1,0,0.9790215660423414
INV008052,1,0,1.0344049470184045
INV008053,1,0,1.083880917644223
INV008054,-1,1,1.4098465902306896
INV008055,1,0,1.276622833718185
INV008056,1,0,1.1538303390782179
INV008057,1,0,0.9815513637547182
INV008058,1,0,1.063034019071699
INV008059,1,0,1.0399964924376366
INV008060,1,0,1.005169223018494
INV008061,1,0,1.0813955250824394
INV008062,1,0,1.0670548419867325
INV008063,1,0,1.1112535983108784
INV008064,1,0,1.0344139910657542
INV008065,1,0,1.1420315011140825
INV008066,1,0,1.032004332220445
INV008067,1,0,1.0188512260211535
INV008068,-1,1,2.6645212062845296
INV008069,1,0,1.0784074876577172
INV008070,1,0,1.0329879158175377
INV008071,1,0,1.207554452097217
INV008072,1,0,1.044285847856603
INV008073,1,0,0.9960631948439997
INV008074,-1,1,1.3598901158342587
INV008075,1,0,1.0039353486060798
INV008076,1,0,1.0644469957860854
INV008077,1,0,1.1188521252564565
INV008078,1,0,1.0016086356001663
INV008079,1,0,1.1289594053944758
INV008080,1,0,1.2660228616686457
INV008081,1,0,1.2144712919991065
INV008082,1,0,1.1585990060876128
INV008083,1,0,1.0364808466895759
INV008084,1,0,1.1573209202415178
INV008085,1,0,0.97394785494472
INV008086,1,0,1.0231296595852442
INV008087,1,0,1.0271800947407501
INV008088,1,0,1.0053257378565412
INV008089,1,0,1.1423426962258314
INV008090,1,0,1.0470622099844278
INV008091,1,0,1.0273529659589842
INV008092,1,0,0.9999378388089804
INV008093,1,0,1.0632708626636433
INV008094,-1,1,2.1183561013813854
INV008095,1,0,1.3150466105300453
INV008096,1,0,1.0320089554604905
INV008097,1,0,0.9918069281097726
INV008098,1,0,1.1417735478109197
INV008099,1,0,0.9930570661482392
INV008100,1,0,1.1411845687990734
INV008101,1,0,1.016219394502598
INV008102,1,0,1.0154589980298683
INV008103,1,0,0.9812825089290083
INV008104,1,0,1.0615102372791092
INV008105,1,0,1.0415721624843768
INV008106,1,0,0.9887570913307041
INV008107,1,0,0.9909274845890256
INV008108,1,0,1.0142476156847111
INV008109,1,0,0.9650938757889216
INV008110,1,0,1.1289185414692784
INV008111,1,0,1.1264175890255461
INV008112,-1,1,1.3879290758824145
INV008113,1,0,1.0802687909045052
INV008114,1,0,1.1750037363631927
INV008115,1,0,1.1777406539959945
INV008116,1,0,1.0895500064663424
INV008117,1,0,1.0704471895791237
INV008118,1,0,1.1794031970395213
INV008119,1,0,1.1403799370478425
INV008120,-1,1,1.3938481122419915
INV008121,1,0,1.089072940424629
INV008122,1,0,1.0885471459526355
INV008123,1,0,1.3008589551581617
INV008124,1,0,1.1139167631600446
INV008125,1,0,1.2616869516612592
INV008126,1,0,1.101055306190241
INV008127,1,0,1.0076055362958973
INV008128,1,0,1.0796048683102895
INV008129,1,0,1.1264707615451908
INV008130,1,0,1.2328225700195987
INV008131,1,0,1.0459251492696129
INV008132,1,0,0.9847179799748282
INV008133,1,0,1.0599487427287277
INV008134,1,0,0.9767841516026653
INV008135,1,0,0.9628858606114189
INV008136,1,0,1.0918159853862188
INV008137,1,0,1.0984168797069107
INV008138,1,0,0.9908066930928798
INV008139,1,0,1.031657702290993
INV008140,1,0,1.077272856080488
INV008141,1,0,1.009434543641809
INV008142,1,0,0.9771672328078335
INV008143,1,0,1.2049419534866623
INV008144,1,0,1.220561741553934
INV008145,1,0,1.1895396965510765
INV008146,1,0,1.0397350050551613
INV008147,1,0,1.0260994095224452
INV008148,1,0,1.054153901727385
INV008149,1,0,0.9921045959235439
INV008150,1,0,0.9987185479697889
INV008151,1,0,1.1070456016675883
INV008152,1,0,1.2219305005498777
INV008153,1,0,1.0419346065894501
INV008154,-1,1,1.3521447226851167
INV008155,1,0,1.0272731837617426
INV008156,1,0,1.1625863357244959
INV008157,1,0,0.9806909150913949
INV008158,1,0,0.9933708052027994
INV008159,1,0,0.9871270530220275
INV008160,1,0,1.0105126832793998
INV008161,1,0,1.1017903780376928
INV008162,1,0,1.0174262725172971
INV008163,1,0,1.0632528474075478
INV008164,1,0,1.0541234733555789
INV008165,-1,1,3.2698900336561287
INV008166,1,0,1.093113448175822
INV008167,1,0,1.0414672850211644
INV008168,1,0,1.0132490177638198
INV008169,1,0,1.0367090963598735
INV008170,1,0,1.2937838068678649
INV008171,1,0,1.0404207965211705
INV008172,1,0,1.2422583604184783
INV008173,1,0,1.011594539704452
INV008174,1,0,1.225325779631589
INV008175,1,0,1.0991711061564384
INV008176,1,0,1.1507373291241623
INV008177,1,0,0.9734127230372355
INV008178,1,0,1.0392442454170365
INV008179,1,0,1.003283916445454
INV008180,1,0,1.0088588391212425
INV008181,1,0,1.1265758995907698
INV008182,1,0,0.9834741193994319
INV008183,1,0,1.036991645232328
INV008184,-1,1,1.4012224484710238
INV008185,1,0,0.9742850315090517
INV008186,1,0,1.0582054819285251
INV008187,1,0,0.9779034780137771
INV008188,1,0,1.0012053616934407
INV008189,1,0,1.0549682881580635
INV008190,1,0,0.9767708488787461
INV008191,1,0,0.9988124869930713
INV008192,1,0,1.0096721276504972
INV008193,1,0,1.0463003838188771
INV008194,1,0,1.1145647151349962
INV008195,1,0,1.188954988916689
INV008196,1,0,1.0372810816639353
INV008197,1,0,1.0195618532866735
INV008198,1,0,1.0534500373237397
INV008199,1,0,1.0048306237264681
INV008200,1,0,0.9948170762833957
INV008201,1,0,1.0390226765691448
INV008202,1,0,0.9977783430072373
INV008203,1,0,1.026790630501389
INV008204,1,0,1.024876503228611
INV008205,-1,1,2.4295363510964094
INV008206,-1,1,2.1266402978097525
INV008207,1,0,1.0766367201789147
INV008208,1,0,1.0054157456506745
INV008209,1,0,1.1223208012447423
INV008210,1,0,0.9991867577443809
INV008211,1,0,0.9770600760504979
INV008212,1,0,1.0167444596774726
INV008213,1,0,1.1543946855399552
INV008214,1,0,1.2412115802695107
INV008215,1,0,1.0335882835071983
INV008216,1,0,1.1430479171214079
INV008217,1,0,1.1290159459920446
INV008218,1,0,1.016313631251269
INV008219,1,0,1.1549186063954893
INV008220,1,0,0.9825777397166606
INV008221,1,0,1.0201407118667762
INV008222,1,0,0.9982265570659441
INV008223,1,0,1.123527974784285
INV008224,1,0,1.0594251730520257
INV008225,1,0,1.1858567128621327
INV008226,1,0,1.1790902485803554
INV008227,1,0,1.0022309510511576
INV008228,1,0,1.022849602574073
INV008229,1,0,1.0019992795495622
INV008230,1,0,1.2370391015649465
INV008231,1,0,1.0291997776611024
INV008232,1,0,1.0865550452033872
INV008233,1,0,0.9910744423375419
INV008234,1,0,1.0098861817949067
INV008235,1,0,1.0869957209721284
INV008236,1,0,1.0875097362190513
INV008237,1,0,1.026854289997535
INV008238,1,0,1.0565042430655205
INV008239,1,0,0.9762379329751679
INV008240,1,0,1.1387049463380563
INV008241,1,0,1.0330174884398204
INV008242,1,0,1.0027263577129888
INV008243,1,0,1.0216105654077519
INV008244,1,0,1.1045450610304477
INV008245,1,0,1.2005200168726509
INV008246,1,0,1.204388102113677
INV008247,1,0,1.049149642216093
INV008248,1,0,1.0544380102281923
INV008249,1,0,1.0319027461808936
INV008250,1,0,0.9968452819276751
INV008251,1,0,0.9986299392953388
INV008252,1,0,0.9991993551948506
INV008253,1,0,1.0027015438194282
INV008254,1,0,1.0157436851059696
INV008255,1,0,0.9937171366786087
INV008256,1,0,0.9975104490199472
INV008257,1,0,1.0526226119944373
INV008258,1,0,1.2343404469297004
INV008259,1,0,1.1957327828325526
INV008260,1,0,1.146612268470078
INV008261,1,0,1.1900034677847122
INV008262,1,0,1.2818735505149907
INV008263,1,0,1.0788579996922167
INV008264,1,0,1.0636456494891717
INV008265,-1,1,1.5432175379628312
INV008266,1,0,1.0534430776246948
INV008267,1,0,1.0491864506883386
INV008268,1,0,1.0178707889673315
INV008269,1,0,1.024339198608771
INV008270,1,0,1.0075106342442317
INV008271,1,0,1.024277049554187
INV008272,1,0,1.1375309237952291
INV008273,1,0,1.004874752834257
INV008274,1,0,1.0048770849907975
INV008275,1,0,1.0123073230568767
INV008276,-1,1,1.397644018586036
INV008277,1,0,1.0460851365978365
INV008278,1,0,1.037373877723244
INV008279,1,0,1.0005195544144985
INV008280,1,0,1.0913006689765727
INV008281,1,0,1.0279927006129594
INV008282,1,0,1.0328831862103187
INV008283,1,0,1.0832832015512148
INV008284,1,0,1.0961057071796354
INV008285,1,0,1.0186069590675069
INV008286,1,0,1.1630690651187559
INV008287,1,0,1.1421393538400666
INV008288,1,0,1.0957670178977401
INV008289,1,0,1.0442173321031356
INV008290,1,0,1.2167495119928078
INV008291,1,0,0.9758160991786472
INV008292,1,0,0.9688900810571661
INV008293,1,0,1.0409172177447061
INV008294,1,0,1.0506345877825325
INV008295,-1,1,1.4376303382965268
INV008296,1,0,0.9849748035496753
INV008297,1,0,1.1064342192693046
INV008298,1,0,1.0157983108954303
INV008299,-1,1,1.419636823800969
INV008300,1,0,1.1007131883240826
INV008301,1,0,1.0797147325390728
INV008302,1,0,1.0313278132869315
INV008303,1,0,1.0595342922014026
INV008304,1,0,1.0352290215992466
INV008305,1,0,0.995131140116326
INV008306,1,0,1.0605502284000572
INV008307,1,0,1.1036181032533903
INV008308,1,0,1.1077860216430908
INV008309,1,0,1.0600294317106154
INV008310,1,0,1.044459705291108
INV008311,1,0,1.1201966423916854
INV008312,1,0,0.9606818353795157
INV008313,1,0,1.214512839083223
INV008314,1,0,1.042668298563453
INV008315,1,0,1.0279323785409058
INV008316,1,0,1.0356855275606585
INV008317,1,0,1.2183524111762434
INV008318,1,0,0.9674618481536118
INV008319,1,0,1.0254107877856202
INV008320,1,0,0.9871610160115434
INV008321,1,0,1.022344323886724
INV008322,1,0,1.0340926964668833
INV008323,1,0,1.1859993387924423
INV008324,1,0,1.0047352105337912
INV008325,-1,1,1.4468421952293844
INV008326,1,0,1.0886187021758373
INV008327,1,0,1.0648070317252922
INV008328,1,0,1.041827467452808
INV008329,1,0,1.0052118264422067
INV008330,1,0,0.9937987436407513
INV008331,1,0,1.2053475382709489
INV008332,1,0,0.9805921008461269
INV008333,1,0,1.107543525280102
INV008334,1,0,1.03081805681366
INV008335,1,0,0.9970949410106581
INV008336,1,0,0.9563017417232752
INV008337,-1,1,1.4030683999630662
INV008338,1,0,0.9806456859371993
INV008339,1,0,1.0237824730706055
INV008340,1,0,1.021479801112367
INV008341,1,0,1.0434570524712288
INV008342,-1,1,2.461992523025306
INV008343,-1,1,1.3534260592729375
INV008344,1,0,1.1933000084943957
INV008345,1,0,1.3033488654445518
INV008346,1,0,1.0262985082476888
INV008347,1,0,0.9760850619851912
INV008348,1,0,0.9829631914412433
INV008349,-1,1,1.3722263942630428
INV008350,1,0,1.1641189130908596
INV008351,1,0,0.9742515496414624
INV008352,1,0,1.0185340207373137
INV008353,1,0,1.0685483813744063
INV008354,1,0,1.0112437625588342
INV008355,1,0,1.1353966722753415
INV008356,1,0,1.0881957810333636
INV008357,1,0,1.0093598062364317
INV008358,1,0,0.9848815398948332
INV008359,1,0,1.0805444007083393
INV008360,1,0,1.0686548173173667
INV008361,1,0,1.154558598464194
INV008362,1,0,1.029157737057286
INV008363,1,0,1.0424637593614174
INV008364,1,0,1.0174515447457217
INV008365,1,0,0.9957476509958557
INV008366,1,0,1.0036353667079638
INV008367,1,0,1.0312406848785691
INV008368,1,0,1.0213033920424075
INV008369,-1,1,1.3700798447061733
INV008370,1,0,1.0765043828075846
INV008371,1,0,1.0276428896611522
INV008372,1,0,1.0932719817141905
INV008373,1,0,1.0048403768408805
INV008374,-1,1,1.4663389459817406
INV008375,1,0,1.0670340280576205
INV008376,1,0,0.9688604440653528
INV008377,1,0,1.017821840090375
INV008378,1,0,1.0005769219242757
INV008379,1,0,1.0569340948271928
INV008380,1,0,1.0519805512702942
INV008381,1,0,1.0628756876907983
INV008382,1,0,1.0323859706677978
INV008383,1,0,1.1284345683400339
INV008384,1,0,1.0494430302642404
INV008385,1,0,1.1256613547377279
INV008386,1,0,1.0416881714409316
INV008387,1,0,1.169232448151286
INV008388,1,0,1.0749027703067737
INV008389,1,0,1.1088681776162816
INV008390,-1,1,1.507815659823518
INV008391,1,0,0.9943385065537754
INV008392,1,0,1.0544776059199132
INV008393,1,0,1.0179599221934952
INV008394,1,0,1.0944037861546037
INV008395,1,0,1.017113526972089
INV008396,1,0,1.1743084277158187
INV008397,1,0,1.0218656999218476
INV008398,1,0,0.9864464587218438
INV008399,1,0,1.0299384133379847
INV008400,1,0,1.1015940421626125
INV008401,1,0,1.010258254503396
INV008402,1,0,1.1676928344438828
INV008403,1,0,1.2536182094043993
INV008404,1,0,0.9634929691423002
INV008405,1,0,1.309381576579155
INV008406,1,0,1.143814483395285
INV008407,1,0,1.0021086941610908
INV008408,1,0,1.1111879038356618
INV008409,1,0,1.2408598177375856
INV008410,1,0,1.0572520093684785
INV008411,1,0,1.1728730668695677
INV008412,1,0,1.094201097246187
INV008413,1,0,1.1414848878232486
INV008414,1,0,1.3076117400300218
INV008415,1,0,1.1675478555113734
INV008416,1,0,1.0674393988024047
INV008417,1,0,1.0582786565295614
INV008418,1,0,1.1689901406470826
INV008419,1,0,0.99013519958169
INV008420,1,0,1.1370506490320946
INV008421,1,0,1.0893513953318088
INV008422,1,0,1.1427651811624497
INV008423,1,0,0.993433540843335
INV008424,1,0,1.0079692622892733
